MIN 49.481400 , 0.086100
MAX 49.493800 , 0.118200
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
0.000000 , 0.000000
